Country,State,State LGD code,Year,Revenue Deficit_avg,Revenue Deficit_max,Revenue Deficit_min,Revenue Deficit_sum,Revenue Deficit_count,Revenue Deficit_stddev,Revenue Deficit_LandAreaWeight,Revenue Deficit_TotalPopulationWeight,Revenue Deficit_NumberOfHouseholdsWeight,Revenue Deficit_TotalPopulationMaleWeight,Revenue Deficit_TotalPopulationFemaleWeight,Pension expenditure_avg,Pension expenditure_max,Pension expenditure_min,Pension expenditure_sum,Pension expenditure_count,Pension expenditure_stddev,Pension expenditure_LandAreaWeight,Pension expenditure_TotalPopulationWeight,Pension expenditure_NumberOfHouseholdsWeight,Pension expenditure_TotalPopulationMaleWeight,Pension expenditure_TotalPopulationFemaleWeight,Primary Deficit_avg,Primary Deficit_max,Primary Deficit_min,Primary Deficit_sum,Primary Deficit_count,Primary Deficit_stddev,Primary Deficit_LandAreaWeight,Primary Deficit_TotalPopulationWeight,Primary Deficit_NumberOfHouseholdsWeight,Primary Deficit_TotalPopulationMaleWeight,Primary Deficit_TotalPopulationFemaleWeight,Gross Fiscal Deficit_avg,Gross Fiscal Deficit_max,Gross Fiscal Deficit_min,Gross Fiscal Deficit_sum,Gross Fiscal Deficit_count,Gross Fiscal Deficit_stddev,Gross Fiscal Deficit_LandAreaWeight,Gross Fiscal Deficit_TotalPopulationWeight,Gross Fiscal Deficit_NumberOfHouseholdsWeight,Gross Fiscal Deficit_TotalPopulationMaleWeight,Gross Fiscal Deficit_TotalPopulationFemaleWeight,Capital outlay_avg,Capital outlay_max,Capital outlay_min,Capital outlay_sum,Capital outlay_count,Capital outlay_stddev,Capital outlay_LandAreaWeight,Capital outlay_TotalPopulationWeight,Capital outlay_NumberOfHouseholdsWeight,Capital outlay_TotalPopulationMaleWeight,Capital outlay_TotalPopulationFemaleWeight,Social sector expenditure_avg,Social sector expenditure_max,Social sector expenditure_min,Social sector expenditure_sum,Social sector expenditure_count,Social sector expenditure_stddev,Social sector expenditure_LandAreaWeight,Social sector expenditure_TotalPopulationWeight,Social sector expenditure_NumberOfHouseholdsWeight,Social sector expenditure_TotalPopulationMaleWeight,Social sector expenditure_TotalPopulationFemaleWeight,Own tax revenue_avg,Own tax revenue_max,Own tax revenue_min,Own tax revenue_sum,Own tax revenue_count,Own tax revenue_stddev,Own tax revenue_LandAreaWeight,Own tax revenue_TotalPopulationWeight,Own tax revenue_NumberOfHouseholdsWeight,Own tax revenue_TotalPopulationMaleWeight,Own tax revenue_TotalPopulationFemaleWeight,Own non-tax revenue_avg,Own non-tax revenue_max,Own non-tax revenue_min,Own non-tax revenue_sum,Own non-tax revenue_count,Own non-tax revenue_stddev,Own non-tax revenue_LandAreaWeight,Own non-tax revenue_TotalPopulationWeight,Own non-tax revenue_NumberOfHouseholdsWeight,Own non-tax revenue_TotalPopulationMaleWeight,Own non-tax revenue_TotalPopulationFemaleWeight,Interest payments_avg,Interest payments_max,Interest payments_min,Interest payments_sum,Interest payments_count,Interest payments_stddev,Interest payments_LandAreaWeight,Interest payments_TotalPopulationWeight,Interest payments_NumberOfHouseholdsWeight,Interest payments_TotalPopulationMaleWeight,Interest payments_TotalPopulationFemaleWeight,Capital expenditure_avg,Capital expenditure_max,Capital expenditure_min,Capital expenditure_sum,Capital expenditure_count,Capital expenditure_stddev,Capital expenditure_LandAreaWeight,Capital expenditure_TotalPopulationWeight,Capital expenditure_NumberOfHouseholdsWeight,Capital expenditure_TotalPopulationMaleWeight,Capital expenditure_TotalPopulationFemaleWeight
India,Punjab,3,"Financial Year (Apr - Mar), 2012",7407.0,7407.0,7407.0,7407.0,1,,7407.0,7407.0,7407.0,7407.0,7407.0,5966.0,5966.0,5966.0,5966.0,1,,5966.0,5966.0,5966.0,5966.0,5966.0,2515.0,2515.0,2515.0,2515.0,1,,2515.0,2515.0,2515.0,2515.0,2515.0,9346.0,9346.0,9346.0,9346.0,1,,9346.0,9346.0,9346.0,9346.0,9346.0,1916.0,1916.0,1916.0,1916.0,1,,1916.0,1916.0,1916.0,1916.0,1916.0,12563.0,12563.0,12563.0,12563.0,1,,12563.0,12563.0,12563.0,12563.0,12563.0,22588.0,22588.0,22588.0,22588.0,1,,22588.0,22588.0,22588.0,22588.0,22588.0,2629.0,2629.0,2629.0,2629.0,1,,2629.0,2629.0,2629.0,2629.0,2629.0,6831.0,6831.0,6831.0,6831.0,1,,6831.0,6831.0,6831.0,6831.0,6831.0,5049.0,5049.0,5049.0,5049.0,1,,5049.0,5049.0,5049.0,5049.0,5049.0
India,Punjab,3,"Financial Year (Apr - Mar), 2013",6537.0,6537.0,6537.0,6537.0,1,,6537.0,6537.0,6537.0,6537.0,6537.0,6277.0,6277.0,6277.0,6277.0,1,,6277.0,6277.0,6277.0,6277.0,6277.0,970.0,970.0,970.0,970.0,1,,970.0,970.0,970.0,970.0,970.0,8790.0,8790.0,8790.0,8790.0,1,,8790.0,8790.0,8790.0,8790.0,8790.0,2201.0,2201.0,2201.0,2201.0,1,,2201.0,2201.0,2201.0,2201.0,2201.0,13084.0,13084.0,13084.0,13084.0,1,,13084.0,13084.0,13084.0,13084.0,13084.0,24079.0,24079.0,24079.0,24079.0,1,,24079.0,24079.0,24079.0,24079.0,24079.0,3191.0,3191.0,3191.0,3191.0,1,,3191.0,3191.0,3191.0,3191.0,3191.0,7820.0,7820.0,7820.0,7820.0,1,,7820.0,7820.0,7820.0,7820.0,7820.0,6016.0,6016.0,6016.0,6016.0,1,,6016.0,6016.0,6016.0,6016.0,6016.0
India,Punjab,3,"Financial Year (Apr - Mar), 2014",7591.0,7591.0,7591.0,7591.0,1,,7591.0,7591.0,7591.0,7591.0,7591.0,7249.0,7249.0,7249.0,7249.0,1,,7249.0,7249.0,7249.0,7249.0,7249.0,1881.0,1881.0,1881.0,1881.0,1,,1881.0,1881.0,1881.0,1881.0,1881.0,10842.0,10842.0,10842.0,10842.0,1,,10842.0,10842.0,10842.0,10842.0,10842.0,3118.0,3118.0,3118.0,3118.0,1,,3118.0,3118.0,3118.0,3118.0,3118.0,15507.0,15507.0,15507.0,15507.0,1,,15507.0,15507.0,15507.0,15507.0,15507.0,25570.0,25570.0,25570.0,25570.0,1,,25570.0,25570.0,25570.0,25570.0,25570.0,2880.0,2880.0,2880.0,2880.0,1,,2880.0,2880.0,2880.0,2880.0,2880.0,8960.0,8960.0,8960.0,8960.0,1,,8960.0,8960.0,8960.0,8960.0,8960.0,6603.0,6603.0,6603.0,6603.0,1,,6603.0,6603.0,6603.0,6603.0,6603.0
India,Punjab,3,"Financial Year (Apr - Mar), 2015",8550.0,8550.0,8550.0,8550.0,1,,8550.0,8550.0,8550.0,8550.0,8550.0,7833.0,7833.0,7833.0,7833.0,1,,7833.0,7833.0,7833.0,7833.0,7833.0,7578.0,7578.0,7578.0,7578.0,1,,7578.0,7578.0,7578.0,7578.0,7578.0,17359.0,17359.0,17359.0,17359.0,1,,17359.0,17359.0,17359.0,17359.0,17359.0,3059.0,3059.0,3059.0,3059.0,1,,3059.0,3059.0,3059.0,3059.0,3059.0,16284.0,16284.0,16284.0,16284.0,1,,16284.0,16284.0,16284.0,16284.0,16284.0,26690.0,26690.0,26690.0,26690.0,1,,26690.0,26690.0,26690.0,26690.0,26690.0,2650.0,2650.0,2650.0,2650.0,1,,2650.0,2650.0,2650.0,2650.0,2650.0,9782.0,9782.0,9782.0,9782.0,1,,9782.0,9782.0,9782.0,9782.0,9782.0,12858.0,12858.0,12858.0,12858.0,1,,12858.0,12858.0,12858.0,12858.0,12858.0
India,Punjab,3,"Financial Year (Apr - Mar), 2016",7311.0,7311.0,7311.0,7311.0,1,,7311.0,7311.0,7311.0,7311.0,7311.0,8773.0,8773.0,8773.0,8773.0,1,,8773.0,8773.0,8773.0,8773.0,8773.0,41198.0,41198.0,41198.0,41198.0,1,,41198.0,41198.0,41198.0,41198.0,41198.0,52840.0,52840.0,52840.0,52840.0,1,,52840.0,52840.0,52840.0,52840.0,52840.0,4346.0,4346.0,4346.0,4346.0,1,,4346.0,4346.0,4346.0,4346.0,4346.0,48269.0,48269.0,48269.0,48269.0,1,,48269.0,48269.0,48269.0,48269.0,48269.0,27747.0,27747.0,27747.0,27747.0,1,,27747.0,27747.0,27747.0,27747.0,27747.0,5863.0,5863.0,5863.0,5863.0,1,,5863.0,5863.0,5863.0,5863.0,5863.0,11642.0,11642.0,11642.0,11642.0,1,,11642.0,11642.0,11642.0,11642.0,11642.0,49761.0,49761.0,49761.0,49761.0,1,,49761.0,49761.0,49761.0,49761.0,49761.0
India,Punjab,3,"Financial Year (Apr - Mar), 2017",9455.0,9455.0,9455.0,9455.0,1,,9455.0,9455.0,9455.0,9455.0,9455.0,10208.0,10208.0,10208.0,10208.0,1,,10208.0,10208.0,10208.0,10208.0,10208.0,-2840.0,-2840.0,-2840.0,-2840.0,1,,-2840.0,-2840.0,-2840.0,-2840.0,-2840.0,12494.0,12494.0,12494.0,12494.0,1,,12494.0,12494.0,12494.0,12494.0,12494.0,2352.0,2352.0,2352.0,2352.0,1,,2352.0,2352.0,2352.0,2352.0,2352.0,17390.0,17390.0,17390.0,17390.0,1,,17390.0,17390.0,17390.0,17390.0,17390.0,31496.0,31496.0,31496.0,31496.0,1,,31496.0,31496.0,31496.0,31496.0,31496.0,4318.0,4318.0,4318.0,4318.0,1,,4318.0,4318.0,4318.0,4318.0,4318.0,15334.0,15334.0,15334.0,15334.0,1,,15334.0,15334.0,15334.0,15334.0,15334.0,9789.0,9789.0,9789.0,9789.0,1,,9789.0,9789.0,9789.0,9789.0,9789.0
India,Punjab,3,"Financial Year (Apr - Mar), 2018",13135.0,13135.0,13135.0,13135.0,1,,13135.0,13135.0,13135.0,13135.0,13135.0,10089.0,10089.0,10089.0,10089.0,1,,10089.0,10089.0,10089.0,10089.0,10089.0,-247.0,-247.0,-247.0,-247.0,1,,-247.0,-247.0,-247.0,-247.0,-247.0,16059.0,16059.0,16059.0,16059.0,1,,16059.0,16059.0,16059.0,16059.0,16059.0,2412.0,2412.0,2412.0,2412.0,1,,2412.0,2412.0,2412.0,2412.0,2412.0,21073.0,21073.0,21073.0,21073.0,1,,21073.0,21073.0,21073.0,21073.0,21073.0,31811.0,31811.0,31811.0,31811.0,1,,31811.0,31811.0,31811.0,31811.0,31811.0,7582.0,7582.0,7582.0,7582.0,1,,7582.0,7582.0,7582.0,7582.0,7582.0,16306.0,16306.0,16306.0,16306.0,1,,16306.0,16306.0,16306.0,16306.0,16306.0,11509.0,11509.0,11509.0,11509.0,1,,11509.0,11509.0,11509.0,11509.0,11509.0
India,Punjab,3,"Financial Year (Apr - Mar), 2019",12627.0,12627.0,12627.0,12627.0,1,,12627.0,12627.0,12627.0,12627.0,12627.0,10213.0,10213.0,10213.0,10213.0,1,,10213.0,10213.0,10213.0,10213.0,10213.0,-600.0,-600.0,-600.0,-600.0,1,,-600.0,-600.0,-600.0,-600.0,-600.0,17025.0,17025.0,17025.0,17025.0,1,,17025.0,17025.0,17025.0,17025.0,17025.0,19641.0,19641.0,19641.0,19641.0,1,,19641.0,19641.0,19641.0,19641.0,19641.0,24896.0,24896.0,24896.0,24896.0,1,,24896.0,24896.0,24896.0,24896.0,24896.0,33739.0,33739.0,33739.0,33739.0,1,,33739.0,33739.0,33739.0,33739.0,33739.0,7962.0,7962.0,7962.0,7962.0,1,,7962.0,7962.0,7962.0,7962.0,7962.0,17625.0,17625.0,17625.0,17625.0,1,,17625.0,17625.0,17625.0,17625.0,17625.0,32150.0,32150.0,32150.0,32150.0,1,,32150.0,32150.0,32150.0,32150.0,32150.0
India,Punjab,3,"Financial Year (Apr - Mar), 2020",7712.0,7712.0,7712.0,7712.0,1,,7712.0,7712.0,7712.0,7712.0,7712.0,12267.0,12267.0,12267.0,12267.0,1,,12267.0,12267.0,12267.0,12267.0,12267.0,-247.0,-247.0,-247.0,-247.0,1,,-247.0,-247.0,-247.0,-247.0,-247.0,18828.0,18828.0,18828.0,18828.0,1,,18828.0,18828.0,18828.0,18828.0,18828.0,10280.0,10280.0,10280.0,10280.0,1,,10280.0,10280.0,10280.0,10280.0,10280.0,31501.0,31501.0,31501.0,31501.0,1,,31501.0,31501.0,31501.0,31501.0,31501.0,35824.0,35824.0,35824.0,35824.0,1,,35824.0,35824.0,35824.0,35824.0,35824.0,8046.0,8046.0,8046.0,8046.0,1,,8046.0,8046.0,8046.0,8046.0,8046.0,19075.0,19075.0,19075.0,19075.0,1,,19075.0,19075.0,19075.0,19075.0,19075.0,23064.0,23064.0,23064.0,23064.0,1,,23064.0,23064.0,23064.0,23064.0,23064.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2011",-716.0,-716.0,-716.0,-716.0,1,,-716.0,-716.0,-716.0,-716.0,-716.0,1135.0,1135.0,1135.0,1135.0,1,,1135.0,1135.0,1135.0,1135.0,1135.0,-12.0,-12.0,-12.0,-12.0,1,,-12.0,-12.0,-12.0,-12.0,-12.0,1757.0,1757.0,1757.0,1757.0,1,,1757.0,1757.0,1757.0,1757.0,1757.0,2317.0,2317.0,2317.0,2317.0,1,,2317.0,2317.0,2317.0,2317.0,2317.0,7385.0,7385.0,7385.0,7385.0,1,,7385.0,7385.0,7385.0,7385.0,7385.0,5616.0,5616.0,5616.0,5616.0,1,,5616.0,5616.0,5616.0,5616.0,5616.0,1136.0,1136.0,1136.0,1136.0,1,,1136.0,1136.0,1136.0,1136.0,1136.0,1769.0,1769.0,1769.0,1769.0,1,,1769.0,1769.0,1769.0,1769.0,1769.0,3257.0,3257.0,3257.0,3257.0,1,,3257.0,3257.0,3257.0,3257.0,3257.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2012",-1787.0,-1787.0,-1787.0,-1787.0,1,,-1787.0,-1787.0,-1787.0,-1787.0,-1787.0,1366.0,1366.0,1366.0,1366.0,1,,1366.0,1366.0,1366.0,1366.0,1366.0,-490.0,-490.0,-490.0,-490.0,1,,-490.0,-490.0,-490.0,-490.0,-490.0,1599.0,1599.0,1599.0,1599.0,1,,1599.0,1599.0,1599.0,1599.0,1599.0,3542.0,3542.0,3542.0,3542.0,1,,3542.0,3542.0,3542.0,3542.0,3542.0,7968.0,7968.0,7968.0,7968.0,1,,7968.0,7968.0,7968.0,7968.0,7968.0,6414.0,6414.0,6414.0,6414.0,1,,6414.0,6414.0,6414.0,6414.0,6414.0,1603.0,1603.0,1603.0,1603.0,1,,1603.0,1603.0,1603.0,1603.0,1603.0,2089.0,2089.0,2089.0,2089.0,1,,2089.0,2089.0,2089.0,2089.0,2089.0,5256.0,5256.0,5256.0,5256.0,1,,5256.0,5256.0,5256.0,5256.0,5256.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2013",-1104.0,-1104.0,-1104.0,-1104.0,1,,-1104.0,-1104.0,-1104.0,-1104.0,-1104.0,2131.0,2131.0,2131.0,2131.0,1,,2131.0,2131.0,2131.0,2131.0,2131.0,594.0,594.0,594.0,594.0,1,,594.0,594.0,594.0,594.0,594.0,2650.0,2650.0,2650.0,2650.0,1,,2650.0,2650.0,2650.0,2650.0,2650.0,3712.0,3712.0,3712.0,3712.0,1,,3712.0,3712.0,3712.0,3712.0,3712.0,9377.0,9377.0,9377.0,9377.0,1,,9377.0,9377.0,9377.0,9377.0,9377.0,7355.0,7355.0,7355.0,7355.0,1,,7355.0,7355.0,7355.0,7355.0,7355.0,1317.0,1317.0,1317.0,1317.0,1,,1317.0,1317.0,1317.0,1317.0,1317.0,2056.0,2056.0,2056.0,2056.0,1,,2056.0,2056.0,2056.0,2056.0,2056.0,5307.0,5307.0,5307.0,5307.0,1,,5307.0,5307.0,5307.0,5307.0,5307.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2014",917.0,917.0,917.0,917.0,1,,917.0,917.0,917.0,917.0,917.0,2452.0,2452.0,2452.0,2452.0,1,,2452.0,2452.0,2452.0,2452.0,2452.0,3421.0,3421.0,3421.0,3421.0,1,,3421.0,3421.0,3421.0,3421.0,3421.0,5826.0,5826.0,5826.0,5826.0,1,,5826.0,5826.0,5826.0,5826.0,5826.0,4939.0,4939.0,4939.0,4939.0,1,,4939.0,4939.0,4939.0,4939.0,4939.0,12994.0,12994.0,12994.0,12994.0,1,,12994.0,12994.0,12994.0,12994.0,12994.0,8338.0,8338.0,8338.0,8338.0,1,,8338.0,8338.0,8338.0,8338.0,8338.0,1110.0,1110.0,1110.0,1110.0,1,,1110.0,1110.0,1110.0,1110.0,1110.0,2406.0,2406.0,2406.0,2406.0,1,,2406.0,2406.0,2406.0,2406.0,2406.0,5984.0,5984.0,5984.0,5984.0,1,,5984.0,5984.0,5984.0,5984.0,5984.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2015",1852.0,1852.0,1852.0,1852.0,1,,1852.0,1852.0,1852.0,1852.0,1852.0,2628.0,2628.0,2628.0,2628.0,1,,2628.0,2628.0,2628.0,2628.0,2628.0,3154.0,3154.0,3154.0,3154.0,1,,3154.0,3154.0,3154.0,3154.0,3154.0,6125.0,6125.0,6125.0,6125.0,1,,6125.0,6125.0,6125.0,6125.0,6125.0,4217.0,4217.0,4217.0,4217.0,1,,4217.0,4217.0,4217.0,4217.0,4217.0,13402.0,13402.0,13402.0,13402.0,1,,13402.0,13402.0,13402.0,13402.0,13402.0,9378.0,9378.0,9378.0,9378.0,1,,9378.0,9378.0,9378.0,9378.0,9378.0,1220.0,1220.0,1220.0,1220.0,1,,1220.0,1220.0,1220.0,1220.0,1220.0,2971.0,2971.0,2971.0,2971.0,1,,2971.0,2971.0,2971.0,2971.0,2971.0,6297.0,6297.0,6297.0,6297.0,1,,6297.0,6297.0,6297.0,6297.0,6297.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2016",383.0,383.0,383.0,383.0,1,,383.0,383.0,383.0,383.0,383.0,3170.0,3170.0,3170.0,3170.0,1,,3170.0,3170.0,3170.0,3170.0,3170.0,1744.0,1744.0,1744.0,1744.0,1,,1744.0,1744.0,1744.0,1744.0,1744.0,5467.0,5467.0,5467.0,5467.0,1,,5467.0,5467.0,5467.0,5467.0,5467.0,4954.0,4954.0,4954.0,4954.0,1,,4954.0,4954.0,4954.0,4954.0,4954.0,14509.0,14509.0,14509.0,14509.0,1,,14509.0,14509.0,14509.0,14509.0,14509.0,10897.0,10897.0,10897.0,10897.0,1,,10897.0,10897.0,10897.0,10897.0,10897.0,1346.0,1346.0,1346.0,1346.0,1,,1346.0,1346.0,1346.0,1346.0,1346.0,3723.0,3723.0,3723.0,3723.0,1,,3723.0,3723.0,3723.0,3723.0,3723.0,6247.0,6247.0,6247.0,6247.0,1,,6247.0,6247.0,6247.0,6247.0,6247.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2017",1978.0,1978.0,1978.0,1978.0,1,,1978.0,1978.0,1978.0,1978.0,1978.0,5033.0,5033.0,5033.0,5033.0,1,,5033.0,5033.0,5033.0,5033.0,5033.0,3949.0,3949.0,3949.0,3949.0,1,,3949.0,3949.0,3949.0,3949.0,3949.0,7936.0,7936.0,7936.0,7936.0,1,,7936.0,7936.0,7936.0,7936.0,7936.0,5914.0,5914.0,5914.0,5914.0,1,,5914.0,5914.0,5914.0,5914.0,5914.0,15423.0,15423.0,15423.0,15423.0,1,,15423.0,15423.0,15423.0,15423.0,15423.0,10880.0,10880.0,10880.0,10880.0,1,,10880.0,10880.0,10880.0,10880.0,10880.0,1770.0,1770.0,1770.0,1770.0,1,,1770.0,1770.0,1770.0,1770.0,1770.0,3987.0,3987.0,3987.0,3987.0,1,,3987.0,3987.0,3987.0,3987.0,3987.0,7712.0,7712.0,7712.0,7712.0,1,,7712.0,7712.0,7712.0,7712.0,7712.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2018",980.0,980.0,980.0,980.0,1,,980.0,980.0,980.0,980.0,980.0,5396.0,5396.0,5396.0,5396.0,1,,5396.0,5396.0,5396.0,5396.0,5396.0,2846.0,2846.0,2846.0,2846.0,1,,2846.0,2846.0,2846.0,2846.0,2846.0,7321.0,7321.0,7321.0,7321.0,1,,7321.0,7321.0,7321.0,7321.0,7321.0,6184.0,6184.0,6184.0,6184.0,1,,6184.0,6184.0,6184.0,6184.0,6184.0,17508.0,17508.0,17508.0,17508.0,1,,17508.0,17508.0,17508.0,17508.0,17508.0,12346.0,12346.0,12346.0,12346.0,1,,12346.0,12346.0,12346.0,12346.0,12346.0,3310.0,3310.0,3310.0,3310.0,1,,3310.0,3310.0,3310.0,3310.0,3310.0,4475.0,4475.0,4475.0,4475.0,1,,4475.0,4475.0,4475.0,4475.0,4475.0,8425.0,8425.0,8425.0,8425.0,1,,8425.0,8425.0,8425.0,8425.0,8425.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2019",-21.0,-21.0,-21.0,-21.0,1,,-21.0,-21.0,-21.0,-21.0,-21.0,5743.0,5743.0,5743.0,5743.0,1,,5743.0,5743.0,5743.0,5743.0,5743.0,1536.0,1536.0,1536.0,1536.0,1,,1536.0,1536.0,1536.0,1536.0,1536.0,6673.0,6673.0,6673.0,6673.0,1,,6673.0,6673.0,6673.0,6673.0,6673.0,6494.0,6494.0,6494.0,6494.0,1,,6494.0,6494.0,6494.0,6494.0,6494.0,17662.0,17662.0,17662.0,17662.0,1,,17662.0,17662.0,17662.0,17662.0,17662.0,12449.0,12449.0,12449.0,12449.0,1,,12449.0,12449.0,12449.0,12449.0,12449.0,4942.0,4942.0,4942.0,4942.0,1,,4942.0,4942.0,4942.0,4942.0,4942.0,5137.0,5137.0,5137.0,5137.0,1,,5137.0,5137.0,5137.0,5137.0,5137.0,8500.0,8500.0,8500.0,8500.0,1,,8500.0,8500.0,8500.0,8500.0,8500.0
India,Uttarakhand,5,"Financial Year (Apr - Mar), 2020",-50.0,-50.0,-50.0,-50.0,1,,-50.0,-50.0,-50.0,-50.0,-50.0,6305.0,6305.0,6305.0,6305.0,1,,6305.0,6305.0,6305.0,6305.0,6305.0,1658.0,1658.0,1658.0,1658.0,1,,1658.0,1658.0,1658.0,1658.0,1658.0,7550.0,7550.0,7550.0,7550.0,1,,7550.0,7550.0,7550.0,7550.0,7550.0,7383.0,7383.0,7383.0,7383.0,1,,7383.0,7383.0,7383.0,7383.0,7383.0,22293.0,22293.0,22293.0,22293.0,1,,22293.0,22293.0,22293.0,22293.0,22293.0,13761.0,13761.0,13761.0,13761.0,1,,13761.0,13761.0,13761.0,13761.0,13761.0,3539.0,3539.0,3539.0,3539.0,1,,3539.0,3539.0,3539.0,3539.0,3539.0,5892.0,5892.0,5892.0,5892.0,1,,5892.0,5892.0,5892.0,5892.0,5892.0,10037.0,10037.0,10037.0,10037.0,1,,10037.0,10037.0,10037.0,10037.0,10037.0
India,Haryana,6,"Financial Year (Apr - Mar), 2011",1457.0,1457.0,1457.0,1457.0,1,,1457.0,1457.0,1457.0,1457.0,1457.0,3204.0,3204.0,3204.0,3204.0,1,,3204.0,3204.0,3204.0,3204.0,3204.0,3153.0,3153.0,3153.0,3153.0,1,,3153.0,3153.0,3153.0,3153.0,3153.0,7153.0,7153.0,7153.0,7153.0,1,,7153.0,7153.0,7153.0,7153.0,7153.0,5372.0,5372.0,5372.0,5372.0,1,,5372.0,5372.0,5372.0,5372.0,5372.0,16270.0,16270.0,16270.0,16270.0,1,,16270.0,16270.0,16270.0,16270.0,16270.0,20399.0,20399.0,20399.0,20399.0,1,,20399.0,20399.0,20399.0,20399.0,20399.0,4722.0,4722.0,4722.0,4722.0,1,,4722.0,4722.0,4722.0,4722.0,4722.0,4001.0,4001.0,4001.0,4001.0,1,,4001.0,4001.0,4001.0,4001.0,4001.0,7737.0,7737.0,7737.0,7737.0,1,,7737.0,7737.0,7737.0,7737.0,7737.0
India,Haryana,6,"Financial Year (Apr - Mar), 2012",4438.0,4438.0,4438.0,4438.0,1,,4438.0,4438.0,4438.0,4438.0,4438.0,3636.0,3636.0,3636.0,3636.0,1,,3636.0,3636.0,3636.0,3636.0,3636.0,5617.0,5617.0,5617.0,5617.0,1,,5617.0,5617.0,5617.0,5617.0,5617.0,10362.0,10362.0,10362.0,10362.0,1,,10362.0,10362.0,10362.0,10362.0,10362.0,5762.0,5762.0,5762.0,5762.0,1,,5762.0,5762.0,5762.0,5762.0,5762.0,18988.0,18988.0,18988.0,18988.0,1,,18988.0,18988.0,18988.0,18988.0,18988.0,23559.0,23559.0,23559.0,23559.0,1,,23559.0,23559.0,23559.0,23559.0,23559.0,4673.0,4673.0,4673.0,4673.0,1,,4673.0,4673.0,4673.0,4673.0,4673.0,4744.0,4744.0,4744.0,4744.0,1,,4744.0,4744.0,4744.0,4744.0,4744.0,8440.0,8440.0,8440.0,8440.0,1,,8440.0,8440.0,8440.0,8440.0,8440.0
India,Haryana,6,"Financial Year (Apr - Mar), 2013",3875.0,3875.0,3875.0,3875.0,1,,3875.0,3875.0,3875.0,3875.0,3875.0,4169.0,4169.0,4169.0,4169.0,1,,4169.0,4169.0,4169.0,4169.0,4169.0,2464.0,2464.0,2464.0,2464.0,1,,2464.0,2464.0,2464.0,2464.0,2464.0,8313.0,8313.0,8313.0,8313.0,1,,8313.0,8313.0,8313.0,8313.0,8313.0,3935.0,3935.0,3935.0,3935.0,1,,3935.0,3935.0,3935.0,3935.0,3935.0,18100.0,18100.0,18100.0,18100.0,1,,18100.0,18100.0,18100.0,18100.0,18100.0,25567.0,25567.0,25567.0,25567.0,1,,25567.0,25567.0,25567.0,25567.0,25567.0,4975.0,4975.0,4975.0,4975.0,1,,4975.0,4975.0,4975.0,4975.0,4975.0,5850.0,5850.0,5850.0,5850.0,1,,5850.0,5850.0,5850.0,5850.0,5850.0,7042.0,7042.0,7042.0,7042.0,1,,7042.0,7042.0,7042.0,7042.0,7042.0
India,Haryana,6,"Financial Year (Apr - Mar), 2014",8319.0,8319.0,8319.0,8319.0,1,,8319.0,8319.0,8319.0,8319.0,8319.0,4602.0,4602.0,4602.0,4602.0,1,,4602.0,4602.0,4602.0,4602.0,4602.0,5658.0,5658.0,5658.0,5658.0,1,,5658.0,5658.0,5658.0,5658.0,5658.0,12586.0,12586.0,12586.0,12586.0,1,,12586.0,12586.0,12586.0,12586.0,12586.0,3716.0,3716.0,3716.0,3716.0,1,,3716.0,3716.0,3716.0,3716.0,3716.0,22042.0,22042.0,22042.0,22042.0,1,,22042.0,22042.0,22042.0,22042.0,22042.0,27635.0,27635.0,27635.0,27635.0,1,,27635.0,27635.0,27635.0,27635.0,27635.0,4613.0,4613.0,4613.0,4613.0,1,,4613.0,4613.0,4613.0,4613.0,4613.0,6928.0,6928.0,6928.0,6928.0,1,,6928.0,6928.0,6928.0,6928.0,6928.0,6914.0,6914.0,6914.0,6914.0,1,,6914.0,6914.0,6914.0,6914.0,6914.0
India,Haryana,6,"Financial Year (Apr - Mar), 2015",11679.0,11679.0,11679.0,11679.0,1,,11679.0,11679.0,11679.0,11679.0,11679.0,5413.0,5413.0,5413.0,5413.0,1,,5413.0,5413.0,5413.0,5413.0,5413.0,23195.0,23195.0,23195.0,23195.0,1,,23195.0,23195.0,23195.0,23195.0,23195.0,31480.0,31480.0,31480.0,31480.0,1,,31480.0,31480.0,31480.0,31480.0,31480.0,6908.0,6908.0,6908.0,6908.0,1,,6908.0,6908.0,6908.0,6908.0,6908.0,25505.0,25505.0,25505.0,25505.0,1,,25505.0,25505.0,25505.0,25505.0,25505.0,30929.0,30929.0,30929.0,30929.0,1,,30929.0,30929.0,30929.0,30929.0,30929.0,4752.0,4752.0,4752.0,4752.0,1,,4752.0,4752.0,4752.0,4752.0,4752.0,8284.0,8284.0,8284.0,8284.0,1,,8284.0,8284.0,8284.0,8284.0,8284.0,22850.0,22850.0,22850.0,22850.0,1,,22850.0,22850.0,22850.0,22850.0,22850.0
